Graph Number,precision overall,recall overall,tp_overall,fp_overall,tn_overall,fn_overall,precision oo,recall oo,tp_oo,fp_oo,tn_oo,fn_oo,precision oon,recall oon,tp_oon,fp_oon,tn_oon,fn_oon,precision on,recall on,tp_on,fp_on,tn_on,fn_on,precision nn,recall nn,tp_nn,fp_nn,tn_nn,fn_nn,Correct Node IDs,Correct Old Node IDs,Precision Old IDs,Recall Old IDs,Correct New Node IDs,Precision New IDs,Recall New IDs,Correct Overall IDs,Precision Overall IDs,Recall Overall IDs
22,0.0,0.0,0,9,3979,75,0.0,0.0,0,0,2,0,0.0,0.0,0,0,2,0,0.0,0.0,0,5,4027,0,0.0,0.0,0,0,1625,34,0.10474631751227496,2,0.03333333333333333,0.04878048780487805,41,0.07441016333938294,0.07192982456140351,64,0.10474631751227496,0.10474631751227496
23,0.0,0.0,0,1,4527,57,0.0,0.0,0,0,2,0,0.0,0.0,0,0,2,1,0.0,0.0,0,1,4553,2,0.0,0.0,0,0,1474,27,0.10932475884244373,2,0.02857142857142857,0.046511627906976744,39,0.07065217391304347,0.06735751295336788,68,0.10932475884244373,0.10932475884244373
24,0.0,0.0,0,11,1872,28,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,1,0.0,0.0,0,7,1884,1,0.0,0.0,0,0,552,11,0.07419898819561552,1,0.017241379310344827,0.024390243902439025,24,0.044859813084112146,0.043478260869565216,44,0.07419898819561552,0.07419898819561552
25,0.0,0.0,0,6,2050,34,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,1,2069,0,0.0,0.0,0,0,697,15,0.07718120805369127,0,0.0,0.0,27,0.04963235294117647,0.048561151079136694,46,0.07718120805369127,0.07718120805369127
26,0.0,0.0,0,19,2316,39,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,15,2336,1,0.0,0.0,0,0,751,17,0.08333333333333333,0,0.0,0.0,28,0.052434456928838954,0.051094890510948905,49,0.08333333333333333,0.08333333333333333
27,0.0,0.0,0,4,692,17,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,1,0.0,0.0,0,0,701,1,0.0,0.0,0,0,89,5,0.04695652173913043,1,0.019230769230769232,0.027777777777777776,10,0.019120458891013385,0.01855287569573284,27,0.04695652173913043,0.04695652173913043
28,0.0,0.0,0,5,644,10,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,1,0.0,0.0,0,5,645,0,0.0,0.0,0,0,272,4,0.04498269896193772,1,0.025,0.02857142857142857,17,0.031598513011152414,0.03130755064456722,26,0.04498269896193772,0.04498269896193772
29,0.0,0.0,0,1,597,11,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,600,0,0.0,0.0,0,0,271,7,0.04201680672268908,1,0.024390243902439025,0.03225806451612903,17,0.030685920577617327,0.030141843971631204,25,0.04201680672268908,0.04201680672268908
30,0.0,0.0,0,2,207,7,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,1,0.0,0.0,0,0,210,0,0.0,0.0,0,0,71,4,0.025252525252525252,1,0.022727272727272728,0.03225806451612903,9,0.016363636363636365,0.015985790408525755,15,0.025252525252525252,0.025252525252525252
31,0.0,0.0,0,0,240,6,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,1,0.0,0.0,0,0,240,0,0.0,0.0,0,0,72,3,0.02631578947368421,1,0.022222222222222223,0.03125,9,0.015985790408525755,0.015625,16,0.02631578947368421,0.02631578947368421
32,0.0,0.0,0,0,110,4,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,110,0,0.0,0.0,0,0,30,2,0.018302828618968387,0,0.0,0.0,6,0.010830324909747292,0.010619469026548672,11,0.018302828618968387,0.018302828618968387
33,0.0,0.0,0,0,72,1,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,72,0,0.0,0.0,0,0,30,1,0.015202702702702704,0,0.0,0.0,6,0.010948905109489052,0.010830324909747292,9,0.015202702702702704,0.015202702702702704
34,0.0,0.0,0,0,42,4,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,42,0,0.0,0.0,0,0,12,2,0.011705685618729096,0,0.0,0.0,4,0.00718132854578097,0.007155635062611807,7,0.011705685618729096,0.011705685618729096
35,1.0,0.3333333333333333,1,0,29,2,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,29,1,0.0,0.0,0,0,6,2,0.01020408163265306,1,0.012987012987012988,0.023255813953488372,3,0.005870841487279843,0.005504587155963303,6,0.01020408163265306,0.01020408163265306
36,0.0,0.0,0,0,20,2,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,20,0,0.0,0.0,0,0,12,2,0.008431703204047217,0,0.0,0.0,4,0.007736943907156673,0.007312614259597806,5,0.008431703204047217,0.008431703204047217
37,0.0,0.0,0,0,20,4,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,20,0,0.0,0.0,0,0,20,4,0.008445945945945946,0,0.0,0.0,5,0.009615384615384616,0.009107468123861567,5,0.008445945945945946,0.008445945945945946
38,0.0,0.0,0,0,12,2,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,12,0,0.0,0.0,0,0,6,2,0.006993006993006993,0,0.0,0.0,3,0.005917159763313609,0.005649717514124294,4,0.006993006993006993,0.006993006993006993
39,0.0,0.0,0,0,2,2,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,2,0,0.0,0.0,0,0,2,2,0.0035398230088495575,0,0.0,0.0,2,0.004024144869215292,0.0038240917782026767,2,0.0035398230088495575,0.0035398230088495575
40,0.0,0.0,0,0,30,4,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,30,0,0.0,0.0,0,0,30,4,0.010221465076660987,0,0.0,0.0,6,0.011494252873563218,0.01098901098901099,6,0.010221465076660987,0.010221465076660987
41,0.0,0.0,0,0,12,2,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,12,0,0.0,0.0,0,0,12,2,0.006688963210702341,0,0.0,0.0,4,0.007547169811320755,0.007194244604316547,4,0.006688963210702341,0.006688963210702341
42,0.0,0.0,0,0,90,4,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,90,0,0.0,0.0,0,0,90,4,0.01592356687898089,0,0.0,0.0,10,0.0176678445229682,0.017123287671232876,10,0.01592356687898089,0.01592356687898089
