model_type,lr,feature_dim,hidden_dim,num_layers,dropout,batch_size,trained_epochs,predictor_type,train_loss,valid_loss,test_loss,train_aucroc,valid_aucroc,test_aucroc,train_precision,valid_precision,test_precision,train_recall,valid_recall,test_recall,train_f1,valid_f1,test_f1
GAT_binary_lr0.001,0.01,64,16,2,0.3,32,238,MLP,0.6094980082381958,0.7310404798814228,0.8224861910848906,0.6721999905484171,0.6447885695511562,0.5470257186137968,0.8342210386151797,0.813953488372093,0.7142857142857143,0.278650852483321,0.23516237402015677,0.14946962391513982,0.41775950211158036,0.3649000868809731,0.24720893141945774
GAT_binary_lr0.001,0.01,64,16,3,0.3,32,11,MLP,0.6566321708579764,0.6478020740406853,0.6689735632954221,0.6289975030236823,0.662066163478793,0.5332299889619284,0.6538699690402476,0.8042328042328042,0.7011494252873564,0.39140103780578206,0.1702127659574468,0.11764705882352941,0.48968235566890794,0.2809611829944547,0.2014863748967795
GAT_binary_lr0.001,0.01,64,32,1,0,32,62,MLP,0.6975701613025078,0.6727724501064846,0.7018417129010865,0.5757630504654081,0.6670539432615754,0.5827153284128518,0.5414831130690162,0.7543859649122807,0.6584158415841584,0.6560415122312825,0.2889137737961926,0.25650916104146576,0.5932828316685661,0.4178137651821862,0.3691880638445524
GAT_binary_lr0.001,0.01,64,32,2,0,32,169,MLP,0.5626971066280564,0.779622882604599,0.9666633416305889,0.7350679662226803,0.659248428426144,0.6011178488500226,0.7846835443037975,0.8039772727272727,0.6608187134502924,0.45952557449962933,0.3169092945128779,0.21793635486981677,0.5796166432912576,0.45461847389558235,0.32777374909354606
GAT_binary_lr0.001,0.01,64,32,3,0,32,5,MLP,0.6399159860130735,0.6431032206330981,0.6973641605088206,0.652763612614786,0.6517482622713177,0.5108325607303167,0.7322872087494056,0.9314285714285714,0.75,0.3424759080800593,0.18253079507278835,0.13018322082931533,0.46669023688065053,0.3052434456928839,0.2218570254724733
GAT_binary_lr0.001,0.01,64,32,1,0.1,32,245,MLP,0.6939232639650598,0.7076659734760012,0.7572957981716503,0.5708452847316822,0.6626618128557438,0.5095999605716736,0.5402595682691035,0.7993197278911565,0.586046511627907,0.6048183839881394,0.2631578947368421,0.24300867888138863,0.5707190822607723,0.3959561920808762,0.34355828220858897
GAT_binary_lr0.001,0.01,64,32,2,0.1,32,133,MLP,0.5833453880314013,0.6643389335700444,0.8593621163657217,0.710982981106176,0.6430787423396356,0.5296391285223956,0.8277426673148598,0.84251968503937,0.6772908366533864,0.378650852483321,0.23964165733482642,0.16393442622950818,0.5196073444890901,0.37314734088927637,0.2639751552795031
GAT_binary_lr0.001,0.01,64,32,3,0.1,32,2,MLP,0.6583120000870872,0.6537544855049678,0.6676520542664961,0.6252668506061927,0.6349672518242546,0.5343482097772951,0.6818181818181818,0.7666666666666667,0.7655502392344498,0.3113417346182357,0.23180291153415453,0.15429122468659595,0.42748091603053434,0.35597592433361996,0.2568218298555377
GAT_binary_lr0.001,0.01,64,32,1,0.2,32,49,MLP,0.698816939058462,0.7095442456858498,0.7613735126726555,0.5764496337786384,0.6645967328318174,0.5268419491355991,0.5610336920091727,0.7272727272727273,0.5604770017035775,0.47153446997776133,0.2597984322508399,0.3172613307618129,0.5124053487997422,0.38283828382838286,0.4051724137931034
GAT_binary_lr0.001,0.01,64,32,2,0.2,32,2,MLP,0.6529745573963599,0.6539116927555629,0.6749817349693992,0.634515158525575,0.6392371173579753,0.5543464615401783,0.6315677741216431,0.7796610169491526,0.7711442786069652,0.44106745737583397,0.20604703247480402,0.14946962391513982,0.51940116101436,0.3259521700620018,0.25040387722132473
GAT_binary_lr0.001,0.01,64,32,3,0.2,32,57,MLP,0.6220709979534149,0.6554161906242371,0.7138946038303953,0.6577783065291205,0.6177172458677608,0.5253573424564033,0.8250326431635889,0.8387096774193549,0.6558139534883721,0.3278724981467754,0.2620380739081747,0.1359691417550627,0.4692589252559546,0.3993174061433447,0.22523961661341854
GAT_binary_lr0.001,0.01,64,32,1,0.3,32,121,MLP,0.7029024667649473,0.7094056010246277,0.7199172377586365,0.5775359668447264,0.6644895159439663,0.5992185008122792,0.5627088036117381,0.7900763358778626,0.8041237113402062,0.4619718309859155,0.23180291153415453,0.15043394406943106,0.5073885609607165,0.35844155844155845,0.25345247766043866
GAT_binary_lr0.001,0.01,64,32,2,0.3,32,158,MLP,0.5961704017921081,0.677966588309833,0.7617056731021765,0.6952147377652831,0.6463441549240139,0.5605889699256721,0.8907091036742335,0.9014084507042254,0.8028169014084507,0.2821349147516679,0.21500559910414332,0.16489874638379942,0.42853121657377696,0.3471971066907776,0.2736
GAT_binary_lr0.001,0.01,64,32,3,0.3,32,102,MLP,0.6418467556695803,0.6645501000540597,0.6676864768519546,0.6173256581351477,0.6030636441954282,0.5534969856858437,0.742116925174706,0.8174273858921162,0.7663043478260869,0.3227575982209044,0.2206047032474804,0.1359691417550627,0.44986309862065404,0.3474426807760141,0.23095823095823095
GAT_binary_lr0.001,0.01,64,64,1,0,32,56,MLP,0.6932030540506987,0.6937207558325359,0.7184512723575939,0.5804525412393993,0.6681041671630412,0.5664474240934972,0.5483044019629385,0.7785234899328859,0.6925465838509317,0.5549295774647888,0.2597984322508399,0.21504339440694312,0.551597096857385,0.3895885810243493,0.32818248712288445
GAT_binary_lr0.001,0.01,64,64,2,0,32,38,MLP,0.5786176318240956,0.676867642572948,0.7364941835403442,0.7343024072412315,0.64219592726306,0.556674034680189,0.7925123422929238,0.7807807807807807,0.6639676113360324,0.42839140103780576,0.2911534154535274,0.15814850530376084,0.5561543643537676,0.42414355628058725,0.2554517133956386
