dataset,seed,hidden_dim_1,hidden_dim_2,mlp_dim,dropout,learning_rate,num_layers_LSTM,num_layers_GRU,trained_epochs,valid_loss,train_loss
networkaion,42,64,64,64,0.0001,0.2,2,2,1000,501294.5123697917,977588.6342773438
networkaion,42,64,64,64,0.001,0.2,2,2,248,476009.9939236111,836046.6826171875
networkaion,42,64,128,32,0.0001,0.2,2,2,1000,497088.0486111111,979496.0756835938
networkaion,42,64,128,32,0.001,0.2,2,2,236,509885.197265625,846596.693359375
networkaion,42,64,128,64,0.0001,0.2,2,2,1000,484200.9906141493,868860.3017578125
networkaion,42,64,128,64,0.001,0.2,2,2,223,477972.099609375,834465.220703125
networkaion,42,64,256,32,0.0001,0.2,2,2,699,440441.57530381944,1082486.8642578125
networkaion,42,64,256,32,0.001,0.2,2,2,173,507311.4830729167,844261.4697265625
networkaion,42,64,256,64,0.0001,0.2,2,2,1000,498981.8401692708,844745.88671875
networkaion,42,64,256,64,0.001,0.2,2,2,154,488431.4779188368,838878.32421875
networkaion,42,128,32,32,0.0001,0.2,2,2,1000,854639.9019097222,1831859.8125
networkaion,42,128,32,32,0.001,0.2,2,2,344,476619.53331163194,849273.22265625
networkaion,42,128,32,64,0.0001,0.2,2,2,1000,593338.9418402778,1237662.30078125
networkaion,42,128,32,64,0.001,0.2,2,2,310,476020.6506076389,837156.4091796875
networkaion,42,128,64,32,0.0001,0.2,2,2,1000,688982.1050347222,1534466.484375
networkaion,42,128,64,32,0.001,0.2,2,2,315,508379.95203993056,847941.0419921875
networkaion,42,128,64,64,0.0001,0.2,2,2,1000,518078.7702907986,979140.80859375
networkaion,42,128,64,64,0.001,0.2,2,2,220,499081.82660590275,837245.416015625
networkaion,42,128,128,32,0.0001,0.2,2,2,1000,574038.99609375,1231605.708984375
networkaion,42,128,128,32,0.001,0.2,2,2,239,517972.4996744792,840099.650390625
networkaion,42,128,128,64,0.0001,0.2,2,2,1000,493656.38563368056,860689.8076171875
networkaion,42,128,128,64,0.001,0.2,2,2,222,473424.740234375,835999.5751953125
networkaion,42,128,256,32,0.0001,0.2,2,2,1000,499932.064453125,905197.2470703125
networkaion,42,128,256,32,0.001,0.2,2,2,204,482105.54926215275,839804.232421875
networkaion,42,128,256,64,0.0001,0.2,2,2,905,480912.13433159725,856038.173828125
networkaion,42,128,256,64,0.001,0.2,2,2,216,481122.5559895833,834521.037109375
networkaion,42,256,32,32,0.0001,0.2,2,2,1000,829376.8177083334,1794105.078125
networkaion,42,256,32,32,0.001,0.2,2,2,352,514090.3943142361,849346.779296875
networkaion,42,256,32,64,0.0001,0.2,2,2,1000,586593.9340277778,1254616.369140625
networkaion,42,256,32,64,0.001,0.2,2,2,249,486103.93901909725,842206.115234375
networkaion,42,256,64,32,0.0001,0.2,2,2,1000,636258.9782986111,1377410.609375
networkaion,42,256,64,32,0.001,0.2,2,2,228,513412.9192708333,845585.04296875
networkaion,42,256,64,64,0.0001,0.2,2,2,1000,516547.2097439236,974659.7626953125
networkaion,42,256,64,64,0.001,0.2,2,2,260,482897.13129340275,838505.6591796875
networkaion,42,256,128,32,0.0001,0.2,2,2,1000,558996.0924479166,1140842.0390625
networkaion,42,256,128,32,0.001,0.2,2,2,254,478596.7623697917,836563.34375
networkaion,42,256,128,64,0.0001,0.2,2,2,1000,487192.541015625,895223.3217773438
networkaion,42,256,128,64,0.001,0.2,2,2,195,506102.59665256075,832354.705078125
networkaion,42,256,256,32,0.0001,0.2,2,2,1000,522819.1845703125,873243.390625
networkaion,42,256,256,32,0.001,0.2,2,2,158,501406.6037326389,848375.5654296875
networkaion,42,256,256,64,0.0001,0.2,2,2,941,495203.95746527775,848090.0146484375
networkaion,42,256,256,64,0.001,0.2,2,2,129,488314.4283854167,831781.966796875
networkaion,42,512,32,32,0.0001,0.2,2,2,1000,844486.9561631945,1840615.8125
networkaion,42,512,32,32,0.001,0.2,2,2,420,495861.55121527775,844407.126953125
networkaion,42,512,32,64,0.0001,0.2,2,2,1000,586819.9778645834,1265889.916015625
networkaion,42,512,32,64,0.001,0.2,2,2,314,508203.1516927083,839735.974609375
networkaion,42,512,64,32,0.0001,0.2,2,2,1000,638419.2100694445,1362402.3671875
networkaion,42,512,64,32,0.001,0.2,2,2,291,498390.09092881944,840415.6708984375
networkaion,42,512,64,64,0.0001,0.2,2,2,1000,463600.12841796875,937114.7021484375
networkaion,42,512,64,64,0.001,0.2,2,2,186,485367.7936197917,836982.169921875
networkaion,42,512,128,32,0.0001,0.2,2,2,1000,502222.78168402775,1009067.5673828125
networkaion,42,512,128,32,0.001,0.2,2,2,239,503679.89605034725,841800.2978515625
networkaion,42,512,128,64,0.0001,0.2,2,2,1000,504254.4186740451,886122.1459960938
networkaion,42,512,128,64,0.001,0.2,2,2,172,496935.7955729167,833818.7734375
networkaion,42,512,256,32,0.0001,0.2,2,2,1000,519483.42274305556,897640.7797851562
networkaion,42,512,256,32,0.001,0.2,2,2,182,527354.940375434,843362.849609375
networkaion,42,512,256,64,0.0001,0.2,2,2,1000,470638.8439941406,840413.556640625
networkaion,42,512,256,64,0.001,0.2,2,2,179,477875.19184027775,833651.3740234375
networkaion,42,64,32,32,0.0001,0.35,2,2,1000,811418.4201388889,1772729.5859375
networkaion,42,64,32,32,0.001,0.35,2,2,344,535744.8372395834,869121.7094726562
networkaion,42,64,32,64,0.0001,0.35,2,2,1000,587075.4683159722,1222788.208984375
networkaion,42,64,32,64,0.001,0.35,2,2,351,508936.6634114583,853777.1982421875
networkaion,42,64,64,32,0.0001,0.35,2,2,1000,668385.2838541666,1411808.5859375
networkaion,42,64,64,32,0.001,0.35,2,2,263,494185.30859375,861052.39453125
networkaion,42,64,64,64,0.0001,0.35,2,2,1000,499002.828125,968747.5874023438
networkaion,42,64,64,64,0.001,0.35,2,2,186,490859.05121527775,844566.62890625
networkaion,42,64,128,32,0.0001,0.35,2,2,1000,563081.2732204861,1035766.400390625
networkaion,42,64,128,32,0.001,0.35,2,2,228,524585.449110243,867420.0146484375
networkaion,42,64,128,64,0.0001,0.35,2,2,895,437635.2819010417,1075656.7080078125
networkaion,42,64,128,64,0.001,0.35,2,2,145,501675.2986111111,845490.880859375
networkaion,42,64,256,32,0.0001,0.35,2,2,1000,520260.4231770833,884243.1459960938
networkaion,42,64,256,32,0.001,0.35,2,2,167,510550.3025173611,867905.3540039062
networkaion,42,64,256,64,0.0001,0.35,2,2,947,506778.1731770833,858486.677734375
networkaion,42,64,256,64,0.001,0.35,2,2,188,501465.6881510417,851013.5224609375
networkaion,42,128,32,32,0.0001,0.35,2,2,1000,879816.2777777778,1829790.171875
networkaion,42,128,32,32,0.001,0.35,2,2,337,468948.4231770833,865936.2333984375
networkaion,42,128,32,64,0.0001,0.35,2,2,1000,623108.4418402778,1231255.849609375
networkaion,42,128,32,64,0.001,0.35,2,2,226,501312.0924479167,857944.0556640625
networkaion,42,128,64,32,0.0001,0.35,2,2,1000,680158.3654513889,1475380.4921875
networkaion,42,128,64,32,0.001,0.35,2,2,266,528884.8537326389,871167.0219726562
networkaion,42,128,64,64,0.0001,0.35,2,2,1000,535443.0763888889,975542.0625
networkaion,42,128,64,64,0.001,0.35,2,2,217,508922.76953125,847796.001953125
networkaion,42,128,128,32,0.0001,0.35,2,2,1000,497479.08897569444,982704.5961914062
networkaion,42,128,128,32,0.001,0.35,2,2,216,531282.8541666666,867294.55859375
networkaion,42,128,128,64,0.0001,0.35,2,2,1000,494219.29600694444,870359.7412109375
networkaion,42,128,128,64,0.001,0.35,2,2,215,514563.5670572917,845562.9248046875
networkaion,42,128,256,32,0.0001,0.35,2,2,977,531539.8650173611,912968.8984375
networkaion,42,128,256,32,0.001,0.35,2,2,168,555481.283203125,850538.720703125
networkaion,42,128,256,64,0.0001,0.35,2,2,959,483795.0872395833,918819.5249023438
networkaion,42,128,256,64,0.001,0.35,2,2,130,506857.1838107639,841149.404296875
networkaion,42,256,32,32,0.0001,0.35,2,2,1000,803303.3307291666,1739498.109375
networkaion,42,256,32,32,0.001,0.35,2,2,349,540197.0694444445,879304.3828125
networkaion,42,256,32,64,0.0001,0.35,2,2,1000,596060.3342013889,1223547.115234375
networkaion,42,256,32,64,0.001,0.35,2,2,310,540375.4483506945,848881.248046875
networkaion,42,256,64,32,0.0001,0.35,2,2,1000,639012.0555555555,1347404.6171875
networkaion,42,256,64,32,0.001,0.35,2,2,291,514569.4322916667,857786.5068359375
networkaion,42,256,64,64,0.0001,0.35,2,2,1000,519025.9544270833,966141.13671875
networkaion,42,256,64,64,0.001,0.35,2,2,227,480405.9610731337,842947.4208984375
networkaion,42,256,128,32,0.0001,0.35,2,2,1000,523461.4314236111,1107670.923828125
networkaion,42,256,128,32,0.001,0.35,2,2,179,531809.8055555555,862413.419921875
networkaion,42,256,128,64,0.0001,0.35,2,2,1000,521675.7990451389,867229.5224609375
networkaion,42,256,128,64,0.001,0.35,2,2,151,500338.94639756944,844986.2001953125
networkaion,42,256,256,32,0.0001,0.35,2,2,1000,519401.3171115451,918703.3969726562
networkaion,42,256,256,32,0.001,0.35,2,2,196,528482.0045572916,867038.845703125
networkaion,42,256,256,64,0.0001,0.35,2,2,949,476731.20225694444,856101.3486328125
networkaion,42,256,256,64,0.001,0.35,2,2,154,497164.3717447917,847627.375
networkaion,42,512,32,32,0.0001,0.35,2,2,1000,788016.1987847222,1719899.140625
networkaion,42,512,32,32,0.001,0.35,2,2,366,549575.8685980903,866241.8525390625
networkaion,42,512,32,64,0.0001,0.35,2,2,1000,599347.9166666666,1192640.984375
networkaion,42,512,32,64,0.001,0.35,2,2,228,541069.2706163195,859132.1923828125
networkaion,42,512,64,32,0.0001,0.35,2,2,1000,678383.8098958334,1496416.875
networkaion,42,512,64,32,0.001,0.35,2,2,279,531137.1591796875,864088.2119140625
networkaion,42,512,64,64,0.0001,0.35,2,2,1000,526100.6879340278,940106.55859375
networkaion,42,512,64,64,0.001,0.35,2,2,221,487088.9568142361,845372.8505859375
networkaion,42,512,128,32,0.0001,0.35,2,2,1000,546193.1219618055,1172307.564453125
networkaion,42,512,128,32,0.001,0.35,2,2,187,566630.7157118055,863006.7490234375
networkaion,42,512,128,64,0.0001,0.35,2,2,1000,512909.9231770833,868252.3217773438
networkaion,42,512,128,64,0.001,0.35,2,2,160,475754.31336805556,838676.2919921875
networkaion,42,512,256,32,0.0001,0.35,2,2,1000,501495.53515625,877428.3608398438
networkaion,42,512,256,32,0.001,0.35,2,2,168,533994.4019097222,867202.69140625
networkaion,42,512,256,64,0.0001,0.35,2,2,1000,481613.37738715275,849592.744140625
networkaion,42,512,256,64,0.001,0.35,2,2,157,511242.3736979167,844299.7421875
networkaion,42,64,32,32,0.0001,0.5,2,2,1000,819620.6106770834,1790816.8125
networkaion,42,64,32,32,0.001,0.5,2,2,318,571656.8689236111,894964.8232421875
networkaion,42,64,32,64,0.0001,0.5,2,2,1000,604523.75,1260155.13671875
networkaion,42,64,32,64,0.001,0.5,2,2,244,570222.8723958334,880105.15625
networkaion,42,64,64,32,0.0001,0.5,2,2,1000,669728.9401041666,1399411.375
networkaion,42,64,64,32,0.001,0.5,2,2,297,560499.7838541666,888335.1899414062
networkaion,42,64,64,64,0.0001,0.5,2,2,1000,516675.40625,963381.1748046875
networkaion,42,64,64,64,0.001,0.5,2,2,154,489066.75282118056,868348.328125
networkaion,42,64,128,32,0.0001,0.5,2,2,1000,533460.5251736111,987835.9208984375
networkaion,42,64,128,32,0.001,0.5,2,2,220,517986.52734375,893729.8427734375
networkaion,42,64,128,64,0.0001,0.5,2,2,1000,510098.79210069444,875667.0283203125
networkaion,42,64,128,64,0.001,0.5,2,2,134,523676.2239583333,858900.626953125
networkaion,42,64,256,32,0.0001,0.5,2,2,1000,504656.0572916667,928594.4125976562
networkaion,42,64,256,32,0.001,0.5,2,2,155,574458.46875,892266.2333984375
networkaion,42,64,256,64,0.0001,0.5,2,2,924,526429.8012152778,861538.349609375
networkaion,42,64,256,64,0.001,0.5,2,2,129,536265.2906901041,864850.123046875
networkaion,42,128,32,32,0.0001,0.5,2,2,1000,826382.9700520834,1761176.203125
networkaion,42,128,32,32,0.001,0.5,2,2,365,549666.4748263889,907717.01953125
networkaion,42,128,32,64,0.0001,0.5,2,2,1000,618591.7491319445,1247211.869140625
networkaion,42,128,32,64,0.001,0.5,2,2,283,491343.6220703125,880066.0771484375
networkaion,42,128,64,32,0.0001,0.5,2,2,1000,602432.5711805555,1316742.9140625
networkaion,42,128,64,32,0.001,0.5,2,2,267,537992.3142361111,883645.3999023438
networkaion,42,128,64,64,0.0001,0.5,2,2,1000,540913.451280382,967992.0180664062
networkaion,42,128,64,64,0.001,0.5,2,2,226,516813.09375,861205.1611328125
networkaion,42,128,128,32,0.0001,0.5,2,2,1000,609438.5069444445,1092749.232421875
networkaion,42,128,128,32,0.001,0.5,2,2,175,537729.3683810764,881930.5180664062
networkaion,42,128,128,64,0.0001,0.5,2,2,1000,491980.2669270833,910532.3422851562
networkaion,42,128,128,64,0.001,0.5,2,2,160,533061.8747829861,862923.578125
networkaion,42,128,256,32,0.0001,0.5,2,2,1000,524659.0069444445,949199.2006835938
networkaion,42,128,256,32,0.001,0.5,2,2,188,532649.5017361111,883660.7041015625
networkaion,42,128,256,64,0.0001,0.5,2,2,983,531083.8595920139,866854.5595703125
networkaion,42,128,256,64,0.001,0.5,2,2,128,524271.44184027775,864670.6181640625
networkaion,42,256,32,32,0.0001,0.5,2,2,1000,848142.3997395834,1795544.671875
networkaion,42,256,32,32,0.001,0.5,2,2,325,559185.2131076389,901609.8154296875
networkaion,42,256,32,64,0.0001,0.5,2,2,1000,605789.3420138889,1254539.96484375
networkaion,42,256,32,64,0.001,0.5,2,2,267,510723.55381944444,875749.2109375
networkaion,42,256,64,32,0.0001,0.5,2,2,1000,648648.6267361111,1319061.25390625
networkaion,42,256,64,32,0.001,0.5,2,2,309,537671.1987847222,885956.3994140625
networkaion,42,256,64,64,0.0001,0.5,2,2,1000,534450.4409722222,992965.4755859375
networkaion,42,256,64,64,0.001,0.5,2,2,208,519796.58637152775,864911.3662109375
networkaion,42,256,128,32,0.0001,0.5,2,2,1000,538319.2703993055,1032161.640625
networkaion,42,256,128,32,0.001,0.5,2,2,203,533004.0234375,881290.9702148438
networkaion,42,256,128,64,0.0001,0.5,2,2,1000,536462.7087673611,891202.8647460938
networkaion,42,256,128,64,0.001,0.5,2,2,172,511285.05674913194,857212.4384765625
networkaion,42,256,256,32,0.0001,0.5,2,2,1000,566382.2738715278,939704.5400390625
networkaion,42,256,256,32,0.001,0.5,2,2,143,576209.2951388889,908181.4716796875
networkaion,42,256,256,64,0.0001,0.5,2,2,921,498926.7093098958,859248.8251953125
networkaion,42,256,256,64,0.001,0.5,2,2,126,515287.49913194444,862243.2548828125
networkaion,42,512,32,32,0.0001,0.5,2,2,1000,804408.7999131945,1803780.7734375
networkaion,42,512,32,32,0.001,0.5,2,2,311,534076.3159722222,902625.6767578125
networkaion,42,512,32,64,0.0001,0.5,2,2,1000,590619.8337673611,1260460.62890625
networkaion,42,512,32,64,0.001,0.5,2,2,204,533896.3376736111,879100.6328125
networkaion,42,512,64,32,0.0001,0.5,2,2,1000,659313.1766493055,1341533.91015625
networkaion,42,512,64,32,0.001,0.5,2,2,235,533077.4548611111,904244.3647460938
networkaion,42,512,64,64,0.0001,0.5,2,2,1000,551436.0802951389,977097.0688476562
networkaion,42,512,64,64,0.001,0.5,2,2,191,547647.3326822916,866611.4091796875
networkaion,42,512,128,32,0.0001,0.5,2,2,1000,559236.9342447916,1033550.166015625
networkaion,42,512,128,32,0.001,0.5,2,2,268,522530.7122395833,890124.4052734375
networkaion,42,512,128,64,0.0001,0.5,2,2,1000,486870.92664930556,878778.671875
networkaion,42,512,128,64,0.001,0.5,2,2,164,491784.15082465275,861486.287109375
networkaion,42,512,256,32,0.0001,0.5,2,2,1000,540583.6028645834,913049.5092773438
networkaion,42,512,256,32,0.001,0.5,2,2,193,555143.5538194445,886507.1391601562
networkaion,42,512,256,64,0.0001,0.5,2,2,983,513496.25824652775,864377.7255859375
networkaion,42,512,256,64,0.001,0.5,2,2,163,525168.6219618055,859801.345703125
networkaragon,42,64,32,32,0.0001,0,3,3,1000,603723.8846354167,295574.2734375
networkaragon,42,64,32,32,0.001,0,3,3,132,390394.72291666665,317093.41015625
networkaragon,42,64,32,64,0.0001,0,3,3,818,488694.4942708333,288919.5625
networkaragon,42,64,32,64,0.001,0,3,3,126,335970.59765625,402829.12890625
networkaragon,42,64,64,32,0.0001,0,3,3,961,492923.13828125,290457.21484375
networkaragon,42,64,64,32,0.001,0,3,3,126,336136.438671875,401169.4296875
networkaragon,42,64,64,64,0.0001,0,3,3,592,477875.04453125,286469.22265625
networkaragon,42,64,64,64,0.001,0,3,3,126,334133.083984375,414921.109375
networkaragon,42,64,128,32,0.0001,0,3,3,613,477481.5651041667,282934.265625
networkaragon,42,64,128,32,0.001,0,3,3,126,334144.8204427083,415147.65625
networkaragon,42,64,128,64,0.0001,0,3,3,414,465729.1765625,288080.333984375
networkaragon,42,64,128,64,0.001,0,3,3,126,334358.07447916665,415716.48046875
networkaragon,42,64,256,32,0.0001,0,3,3,416,464303.56328125,287364.916015625
networkaragon,42,64,256,32,0.001,0,3,3,126,334437.51484375,415739.6171875
networkaragon,42,64,256,64,0.0001,0,3,3,268,443681.03515625,295366.55859375
networkaragon,42,64,256,64,0.001,0,3,3,126,334691.7513020833,415679.41796875
networkaragon,42,128,32,32,0.0001,0,3,3,1000,600252.3744791667,295453.5703125
networkaragon,42,128,32,32,0.001,0,3,3,126,353815.1502604167,357307.484375
networkaragon,42,128,32,64,0.0001,0,3,3,757,486632.04973958334,288374.9140625
networkaragon,42,128,32,64,0.001,0,3,3,126,336176.389453125,401538.79296875
networkaragon,42,128,64,32,0.0001,0,3,3,824,487928.31223958335,287263.5078125
networkaragon,42,128,64,32,0.001,0,3,3,126,339799.28151041665,388311.83984375
networkaragon,42,128,64,64,0.0001,0,3,3,594,480130.7911458333,289965.13671875
networkaragon,42,128,64,64,0.001,0,3,3,126,334123.978125,414509.7109375
networkaragon,42,128,128,32,0.0001,0,3,3,670,483083.3111979167,288259.69140625
networkaragon,42,128,128,32,0.001,0,3,3,126,334115.3561197917,414418.82421875
networkaragon,42,128,128,64,0.0001,0,3,3,384,461270.3703125,289172.97265625
networkaragon,42,128,128,64,0.001,0,3,3,126,334378.56588541664,415723.11328125
networkaragon,42,128,256,32,0.0001,0,3,3,390,464128.1268229167,291032.39453125
networkaragon,42,128,256,32,0.001,0,3,3,126,334396.56354166666,415722.859375
networkaragon,42,128,256,64,0.0001,0,3,3,343,456178.2361979167,289457.46875
networkaragon,42,128,256,64,0.001,0,3,3,126,334848.63111979165,415612.89453125
networkaragon,42,256,32,32,0.0001,0,3,3,1000,794999.3528645834,353213.4033203125
networkaragon,42,256,32,32,0.001,0,3,3,126,345111.20859375,374340.9921875
networkaragon,42,256,32,64,0.0001,0,3,3,819,487814.8125,288355.91015625
networkaragon,42,256,32,64,0.001,0,3,3,126,335163.36796875,406189.01953125
networkaragon,42,256,64,32,0.0001,0,3,3,774,486021.1158854167,285760.48046875
networkaragon,42,256,64,32,0.001,0,3,3,126,340029.16497395834,388043.5625
networkaragon,42,256,64,64,0.0001,0,3,3,574,477547.6028645833,287890.15625
networkaragon,42,256,64,64,0.001,0,3,3,126,334130.78567708336,414125.640625
networkaragon,42,256,128,32,0.0001,0,3,3,832,488162.20703125,288473.265625
networkaragon,42,256,128,32,0.001,0,3,3,126,334966.126953125,408266.828125
networkaragon,42,256,128,64,0.0001,0,3,3,409,463786.0723958333,288095.328125
networkaragon,42,256,128,64,0.001,0,3,3,126,334378.85260416666,415724.61328125
networkaragon,42,256,256,32,0.0001,0,3,3,434,468159.7916666667,290127.47265625
networkaragon,42,256,256,32,0.001,0,3,3,126,334311.9049479167,415672.83203125
networkaragon,42,256,256,64,0.0001,0,3,3,303,449427.56588541664,290210.64453125
networkaragon,42,256,256,64,0.001,0,3,3,126,334756.780078125,415652.28515625
networkaragon,42,512,32,32,0.0001,0,3,3,1000,931690.4822916667,409500.2841796875
networkaragon,42,512,32,32,0.001,0,3,3,126,358790.14205729164,350410.1953125
networkaragon,42,512,32,64,0.0001,0,3,3,832,488460.08151041664,288357.84375
networkaragon,42,512,32,64,0.001,0,3,3,126,341481.562109375,382665.97265625
networkaragon,42,512,64,32,0.0001,0,3,3,888,490573.37083333335,289309.35546875
networkaragon,42,512,64,32,0.001,0,3,3,126,342755.92473958334,381300.7734375
networkaragon,42,512,64,64,0.0001,0,3,3,564,476469.96927083336,287130.912109375
networkaragon,42,512,64,64,0.001,0,3,3,126,334131.74375,414098.328125
networkaragon,42,512,128,32,0.0001,0,3,3,737,483808.471875,285288.318359375
networkaragon,42,512,128,32,0.001,0,3,3,126,334201.22096354165,413081.7421875
networkaragon,42,512,128,64,0.0001,0,3,3,410,465054.78932291665,290592.8671875
networkaragon,42,512,128,64,0.001,0,3,3,126,334420.2733072917,415732.80078125
networkaragon,42,512,256,32,0.0001,0,3,3,450,467951.7869791667,288989.00390625
