Graph Number,Average Node Degree,Unique Degree Count,Degree Centrality,Assortivity Coefficient,Clustering Coefficient,Density,Number of Weakly Connected Components,Number of Strongly Connected Components,Number of Nodes,Number of Edges,Eigenvalue_1,Eigenvalue_2,Eigenvalue_3,Eigenvalue_4,Eigenvalue_5,Kernel Distance
0,-0.9906202723146746,-3,-0.00029982453762550696,0.5210029344009867,-0.024472346238502612,-0.00014991226881275343,1309,215,0,-1637,-6.272823165975857,5.500282551874478,-1.4432699121554933,-1.000000000000006,1.0000000000000042,218054444863.95264
0,-0.9964412811387902,-4,-0.00032247290651740804,0.5378803562876703,-0.018485074496855505,-0.0001612364532587039,1232,280,0,-1540,-6.008386132434805,5.3298200412763945,-1.4142135623730994,1.414213562373098,-1.1695793171808104,172129172888.04782
0,-0.9748025573523882,-5,-0.0003667428733455184,0.4717433536564545,-0.014104426061942206,-0.00018337143667275922,1046,216,0,-1296,-3.699749715182453e+22,3.6997497151824526e+22,-1.414213562373092,1.4142135623730907,-1.1352817181974444,89446611317.28581
0,-0.9423076923076923,-5,-0.0004532504532504533,0.3661757067537557,-0.011622644991470062,-0.00022662522662522655,805,148,0,-980,-4.396877458082928,4.145005669462872,-2.3488590374942393,-1.4142135623730943,1.4142135623730916,19819219207.714306
0,-0.9215098861593769,-5,-0.0005524639605272043,0.3412511058342368,-0.017266960480316843,-0.0002762319802636022,632,121,0,-769,-3.8491919044457177,3.399508508251852,-2.363890219860572,1.4142135623730991,-1.4142135623730965,4917251276.333339
0,-0.9038340666247644,-4,-0.000568449098506141,0.3486745703255159,-0.02139103872258513,-0.0002842245492530705,584,115,0,-719,-3.398784006819292,2.5552526909943865,-2.1263112662906023,1.525628125033417,-1.4142135623730978,2599514937.5238123
0,-0.83645443196005,-5,-0.0005224574840475017,0.3453044164917114,-0.021585785266318155,-0.00026122874202375083,551,50,0,-670,-2.799171088725969,-2.601679131883159,2.2618022452599735,-1.266150995574766,-1.0000000000000033,1279641523.428573
0,-0.7865737808739708,-6,-0.0004984624720367369,0.29011921326216883,-0.020906679852138912,-0.0002492312360183685,511,52,0,-621,-2.7876988535311034,-2.2143197433775375,1.6751308705666477,1.0011223109291114,1.0011223109291114,729212628.3333342
0,-0.7451487710219922,-4,-0.0004822969391728106,0.32099608548315006,-0.022989549508521785,-0.0002411484695864052,465,56,0,-576,3.811693010001063e+22,-3.811693010001063e+22,1.6751308705666474,1.0820134710548959,1.0820134710548959,101454018.38095248
0,-0.6905370843989771,-4,-0.0004418023572610218,0.3382740098409719,-0.021978517696708378,-0.00022090117863051085,420,69,0,-540,-3.0210646251865494e+22,3.021064625186549e+22,-1.3247179572447487,1.1338609467547198,1.1338609467547198,98604552.52380961
0,-0.6496985934360349,-4,-0.0004354548213378253,0.3631736635112792,-0.02337964288453734,-0.00021772741066891248,371,69,0,-485,-3.097923509707481,-1.5213797068045656,-1.3247179572447474,1.1721589188643837,1.1721589188643837,63818355.66666667
0,-0.6192223037417461,-3,-0.0004546419263889472,0.31503723044115167,-0.016292342908164552,-0.0002273209631944736,329,52,0,-422,-2.617859828857091,-1.3247179572447765,-1.3247179572447134,1.0790208616233334,1.0790208616233334,56301531.00000006
0,-0.5626016260162603,-5,-0.0004577718681987471,0.2705735075423381,-0.006508297503473994,-0.0002288859340993736,284,34,0,-346,-2.1125289590615215,1.4350037151758404,-1.3247179572447463,-1.000000000000001,1.0000000000000007,17299016.666666687
0,-0.5189504373177842,-6,-0.0005048156005036811,0.23810438076506296,-0.008109857547614938,-0.00025240780025184055,214,29,0,-267,-2.0770208748371592,1.1434068055770885,1.0000000000000007,-1.0,1.0,5432137.190476196
0,-0.48093220338983067,-3,-0.0005100023365745819,0.2875285228354142,-0.006887614741845177,-0.0002550011682872908,179,27,0,-227,-1.6881227128333658,1.3110610438393133,-1.1208680792064956,1.0000000000000009,-1.0000000000000007,3046084.904761908
0,-0.4531791907514451,-5,-0.000524512952258617,0.28144657998121136,-0.007516385068885371,-0.0002622564761293085,154,30,0,-196,-1.789535785157499,1.410255939819866,-1.1616668821282046,-1.0000000000000018,-1.0,1022730.9047619058
0,-0.422425032594524,-4,-0.0005514687109589092,0.38214238187566635,-0.005713204795219843,-0.0002757343554794544,138,16,0,-162,-1.6932720711480047,1.487756387851989,-1.0000000000000004,-1.0,1.0,933925.7619047628
0,-0.43031123139377536,-5,-0.0005830775493140586,0.22911476305168066,-0.008578602089925252,-0.0002915387746570293,136,19,0,-159,-1.856039065168528,1.0000000000000009,-1.0000000000000002,0.9999999999999996,-0.9999999999999993,1780393.095238097
0,-0.5096618357487921,-5,-0.0006162779150529533,0.34036921841372314,-0.010070851260782611,-0.0003081389575264765,185,25,0,-211,-2.0654174922192365,-1.0000000000000007,1.0000000000000004,0.7943359345795611,0.7943359345795611,4283701.190476195
0,-0.5257270693512306,-4,-0.0005887201224537857,0.2505117624514929,-0.008580598353149138,-0.0002943600612268928,204,29,0,-235,-2.395349700114312,1.706758785044131,1.0000000000000002,-1.0000000000000002,-1.0000000000000002,7538805.190476198
